date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:44:21	24047/24047	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:15:15%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/supporting-gender-diversity-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/supporting-gender-diversity-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/)
21:44:21	23239/23239	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:15:33%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/165k-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/165k-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/)
21:44:21	47605/47605	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:15:43%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/buy-a-house-blok.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2022/10/buy-a-house-blok.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/)
21:44:24	15443/15443	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Oct%202022%2012:10:05%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/10/transition-to-an-economy-that-respects-planetary-boundaries-blok-met-border-1.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/10/transition-to-an-economy-that-respects-planetary-boundaries-blok-met-border-1.png	(from https://www.bnpparibas.nl/nl/duurzaamheids_missie/inclusieve_samenleving/)
21:44:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:44:25%20GMT	https://www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/i	(from https://www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/)
21:44:26	182441/182441	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Dec%202023%2007:41:12%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2023/12/naturalis-bnp-paribas-partnership-launch-2023.12.15-1024x768.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2023/12/naturalis-bnp-paribas-partnership-launch-2023.12.15-1024x768.jpg	(from https://www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/)
21:44:26	310403/310403	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jan%202024%2012:56:14%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/01/livescience-edited/21690263.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/01/livescience-edited/21690263.jpg	(from https://www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/)
21:44:27	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:27%20GMT	https://www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/Firefox/index.html	(from https://www.bnpparibas.nl/nl/naturalis-bnp-paribas-een-nieuwe-samenwerking-en-een-mijlpaal-voor-biodiversiteit/)
21:44:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:44:27%20GMT	https://www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/i.ed.delayed	(from https://www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/)
21:44:28	64520/64520	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2008:03:41%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2023/10/standing-strong/3296011053.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2023/10/standing-strong/3296011053.jpg	(from https://www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/)
21:44:28	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:29%20GMT	https://www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/Firefox/index.html	(from https://www.bnpparibas.nl/nl/innovatief-nieuw-programma-gelanceerd-om-het-risico-op-vallen-in-nederland-te-verminderen/)
21:44:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:44:28%20GMT	https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/i	(from https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/)
21:44:29	158793/158793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2008:45:01%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2021/10/ondertekening-1/3034117019.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2021/10/ondertekening-1/3034117019.jpg	(from https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/)
21:44:30	140859/140859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Oct%202021%2019:34:28%20GMT	https://cdn.territories.bnpparibas/app/uploads/sites/6/2021/10/ondertekening-1024x682.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/cdn.territories.bnpparibas/app/uploads/sites/6/2021/10/ondertekening-1024x682.jpg	(from https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/)
21:44:30	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:30%20GMT	https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/Firefox/index.html	(from https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/)
21:44:31	77601/77601	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:44:30%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=leasing-solutions	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/indexd36f.html	(from https://www.bnpparibas.nl/nl/royal-cosun-realiseert-co2-reductie-van-51-miljoen-kg-per-jaar-met-groenfinanciering-bnp-paribas/)
21:44:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:44:30%20GMT	https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/i	(from https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:31	90493/90493	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202022%2010:53:31%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/el-jackson/3250791602.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/02/el-jackson/3250791602.jpg	(from https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:34	129453/129453	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Aug%202022%2010:22:04%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/02/el-jackson.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/02/el-jackson.jpg	(from https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:34	75195/75195	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:44:34%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=corporate-philanthropy	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/index115c.html	(from https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:34	60724/60724	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:34%20GMT	https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/Firefox/index.html	(from https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:35	112238/112238	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Aug%202022%2007:11:10%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/08/foto-4-edited.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/08/foto-4-edited.jpg	(from https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:36	457574/457574	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Aug%202022%2010:22:01%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2022/02/el-jackson-2.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2022/02/el-jackson-2.png	(from https://www.bnpparibas.nl/nl/ook-in-2022-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:44:36%20GMT	https://www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/i	(from https://www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:37	26706/26706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Sep%202023%2014:49:33%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/our-recent-impact-foto-1/2752374439.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/10/our-recent-impact-foto-1/2752374439.jpg	(from https://www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:37	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:37%20GMT	https://www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/Firefox/index.html	(from https://www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:38	78980/78980	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:44:38%20GMT	https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=corporate-philantrophy	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/laatste-inzichten/indexdd25.html	(from https://www.bnpparibas.nl/nl/ook-in-2023-een-succesvolle-voortzetting-van-het-el-jackson-education-project/)
21:44:38	62009/62009	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:38%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/i.f9.delayed	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/)
21:44:38	14946/14946	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jun%202025%2013:23:12%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/06/picture10-edited.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/06/picture10-edited.jpg	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/)
21:44:38	398456/398456	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202024%2007:21:05%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/fond-teams-b2bcampaign-cables/2984813343.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/fond-teams-b2bcampaign-cables/2984813343.jpg	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/)
21:44:39	475620/475620	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jun%202025%2010:49:57%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/06/picture8.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/06/picture8.png	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/)
21:44:40	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:40%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/Firefox/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/for-those-who-move-the-world-alliander/)
21:44:40	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:40%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/i	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/)
21:44:40	266941/266941	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Mar%202024%2013:30:14%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/01/strokenteelt/431596568.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/01/strokenteelt/431596568.jpg	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/)
21:44:41	831558/831558	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202024%2020:27:12%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/04/koos.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/04/koos.png	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/)
21:44:41	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:41%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/Firefox/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/biodiversiteit/)
21:44:41	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:41%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/i	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/)
21:44:41	291090/291090	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Apr%202024%2020:11:26%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/fond-teams-b2bcampaign-reciclaje/4052282908.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2024/04/fond-teams-b2bcampaign-reciclaje/4052282908.jpg	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/)
21:44:41	62009/62009	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:44:41%20GMT	https://www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/Firefox/index.html	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/)
21:44:41	349602/349602	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Apr%202024%2010:53:41%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2024/04/robert-tom.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2024/04/robert-tom.png	(from https://www.bnpparibas.nl/nl/for-those-who-move-the-world/circulaire-economie/)
21:44:48	110797/110797	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:44:45%20GMT	https://www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/corporate-institutional-banking-in-nederland/index.html	(from https://www.bnpparibas.nl/nl/our-entities/)
21:44:50	5846480/5846480	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Thu,%2020%20Feb%202025%2016:28:51%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-670678012.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-670678012.jpg	(from https://www.bnpparibas.nl/nl/our-entities/)
21:44:56	11180/11180	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2014:11:05%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2021/05/bnpp-ls-bl-r.png	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2021/05/bnpp-ls-bl-r.png	(from https://www.bnpparibas.nl/nl/our-entities/)
21:44:58	5102670/5102670	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Thu,%2020%20Feb%202025%2016:29:22%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-276831752.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/2025/02/adobestock-276831752.jpg	(from https://www.bnpparibas.nl/nl/our-entities/)
21:44:58	86962/86962	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Jul%202025%2018:44:58%20GMT	https://www.bnpparibas.nl/nl/bnp-paribas-sluit-3-duurzame-bond-transacties-met-nederlandse-klanten-in-1-week/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/bnp-paribas-sluit-3-duurzame-bond-transacties-met-nederlandse-klanten-in-1-week/index.html	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=corporate-institutional-banking-nl)
21:45:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:45:00%20GMT	https://www.bnpparibas.nl/nl/ontdek-het-potentieel-van-uw-werkkapitaal/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ontdek-het-potentieel-van-uw-werkkapitaal/i	(from https://www.bnpparibas.nl/nl/ontdek-het-potentieel-van-uw-werkkapitaal/)
21:45:04	172323/172323	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2018:29:22%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2021/10/ondertekening-1/1834096161.jpg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2021/10/ondertekening-1/1834096161.jpg	(from https://www.bnpparibas.nl/nl/laatste-inzichten/?category%5B%5D=corporate-institutional-banking-nl)
21:45:04	151708/151708	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Dec%202022%2012:45:24%20GMT	https://www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-454900471/3491840017.jpeg	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/app/uploads/sites/6/cache/2022/04/adobestock-454900471/3491840017.jpg	(from https://www.bnpparibas.nl/nl/ontdek-het-potentieel-van-uw-werkkapitaal/)
21:45:04	60724/60724	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Jul%202025%2018:45:04%20GMT	https://www.bnpparibas.nl/nl/ontdek-het-potentieel-van-uw-werkkapitaal/Firefox/	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/ontdek-het-potentieel-van-uw-werkkapitaal/Firefox/index.html	(from https://www.bnpparibas.nl/nl/ontdek-het-potentieel-van-uw-werkkapitaal/)
21:45:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Jul%202025%2018:45:06%20GMT	https://www.bnpparibas.nl/nl/investeren-in-een-gezonde-voedingsbodem/i	C:/Users/admin/Desktop/BANQUE/CODE%20CLONE/www.bnpparibas.nl/nl/investeren-in-een-gezonde-voedingsbodem/i	(from https://www.bnpparibas.nl/nl/investeren-in-een-gezonde-voedingsbodem/)
